fp_id_bright,fp_id_dim,name_bright,name_dim,color_bright,color_dim,qy_bright,qy_dim,delta_qy,seq_identity,d_exp_to_planar_bright,d_exp_to_planar_dim,d_exp_to_planar_delta,d_exp_to_planar_concordant,b_factor_ratio_bright,b_factor_ratio_dim,b_factor_ratio_delta,b_factor_ratio_concordant,n_polar_O2_32_bright,n_polar_O2_32_dim,n_polar_O2_32_delta,n_polar_O2_32_concordant,f_allowed_P_folded_bright,f_allowed_P_folded_dim,f_allowed_P_folded_delta,f_allowed_P_folded_concordant,f_allowed_folded_bright,f_allowed_folded_dim,f_allowed_folded_delta,f_allowed_folded_concordant
scfp3a,degfp1,SCFP3A,deGFP1,cyan,green,0.56,0.16,0.4,0.9513274336283186,12.320871193073256,2.1368284572272898,10.184042735845965,0,0.6799727340559207,0.8080535526050578,-0.1280808185491371,1,3.0,2.0,1.0,1.0,0.0694444444444444,0.45833333333333337,-0.38888888888888895,1.0,0.0048225308641975,0.028742283950617252,-0.023919753086419752,1.0
sg11,degfp1,sg11,deGFP1,green,green,0.84,0.16,0.6799999999999999,0.9777777777777777,0.8391876723508233,2.1368284572272898,-1.2976407848764664,1,0.3423159871143031,0.8080535526050578,-0.46573756549075473,1,1.0,2.0,-1.0,0.0,0.4166666666666667,0.45833333333333337,-0.041666666666666685,1.0,0.0142746913580246,0.028742283950617252,-0.014467592592592652,1.0
sg12,degfp1,sg12,deGFP1,green,green,0.85,0.16,0.69,0.9732142857142857,0.680750842716183,2.1368284572272898,-1.4560776145111067,1,0.3635704715165737,0.8080535526050578,-0.44448308108848417,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.45833333333333337,-0.18055555555555558,1.0,0.0084876543209876,0.028742283950617252,-0.02025462962962965,1.0
sg25,degfp1,sg25,deGFP1,green,green,0.76,0.16,0.6,0.96875,2.122942579049703,2.1368284572272898,-0.013885878177586797,1,0.7579695700518932,0.8080535526050578,-0.0500839825531646,1,2.0,2.0,0.0,,0.2777777777777778,0.45833333333333337,-0.18055555555555558,1.0,0.0173611111111111,0.028742283950617252,-0.01138117283950615,1.0
shardonnay,degfp1,SHardonnay,deGFP1,yellow,green,0.75,0.16,0.59,0.9521739130434783,9.484217162741292,2.1368284572272898,7.3473887055140015,0,0.7154842955330971,0.8080535526050578,-0.09256925707196073,1,2.0,2.0,0.0,,0.3055555555555556,0.45833333333333337,-0.1527777777777778,1.0,0.011574074074074,0.028742283950617252,-0.01716820987654325,1.0
superfolder-gfp,degfp1,Superfolder GFP,deGFP1,green,green,0.65,0.16,0.49,0.925764192139738,6.497055033161314,2.1368284572272898,4.360226575934025,0,0.7777057067523352,0.8080535526050578,-0.030347845852722655,1,2.0,2.0,0.0,,0.4027777777777778,0.45833333333333337,-0.05555555555555558,1.0,0.01678240740740735,0.028742283950617252,-0.011959876543209902,1.0
turquoise-gl,degfp1,Turquoise-GL,deGFP1,cyan,green,0.82,0.16,0.6599999999999999,0.9513274336283186,9.058769740879038,2.1368284572272898,6.921941283651748,0,0.5904691571252658,0.8080535526050578,-0.21758439547979203,1,2.5,2.0,0.5,1.0,0.0694444444444444,0.45833333333333337,-0.38888888888888895,1.0,0.00414737654320985,0.028742283950617252,-0.024594907407407402,1.0
usgfp,degfp1,usGFP,deGFP1,green,green,0.45,0.16,0.29000000000000004,0.8898305084745762,9.993402015243028,2.1368284572272898,7.856573558015738,0,0.7710822140299445,0.8080535526050578,-0.036971338575113366,1,2.0,2.0,0.0,,0.4444444444444444,0.45833333333333337,-0.01388888888888895,1.0,0.0204475308641975,0.028742283950617252,-0.008294753086419752,1.0
venus,degfp1,Venus,deGFP1,yellow,green,0.57,0.16,0.4099999999999999,0.9344978165938864,0.8793968677909777,2.1368284572272898,-1.2574315894363122,1,0.7451504322657746,0.8080535526050578,-0.06290312033928325,1,3.0,2.0,1.0,1.0,0.25,0.45833333333333337,-0.20833333333333337,1.0,0.0069444444444444,0.028742283950617252,-0.021797839506172853,1.0
wascfp,degfp1,WasCFP,deGFP1,cyan,green,0.85,0.16,0.69,0.925764192139738,8.95642589697827,2.1368284572272898,6.81959743975098,0,0.9870295237928056,0.8080535526050578,0.17897597118774777,0,1.0,2.0,-1.0,0.0,0.0,0.45833333333333337,-0.45833333333333337,1.0,0.0,0.028742283950617252,-0.028742283950617252,1.0
dendfp,dendra2,,Dendra2,green,green,0.65,0.5,0.15000000000000002,0.9590909090909091,40.72866552013111,6.4991896925616,34.22947582756951,0,0.5853081745919793,0.5748110569752507,0.010497117616728557,0,3.0,2.0,1.0,1.0,0.4444444444444444,0.25,0.19444444444444442,0.0,0.0192901234567901,0.0123456790123456,0.006944444444444501,0.0
diogenes,eqfp650,,eqFP650,unknown,red,0.44,0.24,0.2,0.8565217391304348,5.2639967412398665,21.69144108518033,-16.427444343940465,1,0.9883320314948968,1.0314668463301706,-0.043134814835273816,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.001929012345679,-0.001929012345679,1.0
diogenes,eqfp670,,eqFP670,unknown,red,0.44,0.06,0.38,0.8478260869565217,5.2639967412398665,14.034002759550935,-8.770006018311069,1,0.9883320314948968,0.9264939848215116,0.061838046673385216,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0007716049382716,-0.0007716049382716,1.0
diogenes,mcardinal,,mCardinal,unknown,red,0.44,0.19,0.25,0.908695652173913,5.2639967412398665,13.351363435558552,-8.087366694318685,1,0.9883320314948968,0.8404676371916979,0.14786439430319887,0,2.0,2.0,0.0,,0.0,0.2222222222222222,-0.2222222222222222,1.0,0.0,0.0111882716049382,-0.0111882716049382,1.0
diogenes,mkate,,mKate,unknown,unknown,0.44,0.33,0.10999999999999999,0.9521739130434783,5.2639967412398665,20.379653539027146,-15.11565679778728,1,0.9883320314948968,0.9180644329994068,0.07026759849549002,0,2.0,1.0,1.0,1.0,0.0,0.06944444444444445,-0.06944444444444445,1.0,0.0,0.0073302469135802,-0.0073302469135802,1.0
diogenes,neptune,,Neptune,unknown,red,0.44,0.18,0.26,0.9391304347826087,5.2639967412398665,10.797801292856716,-5.53380455161685,1,0.9883320314948968,0.6236667585761995,0.3646652729186973,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0027006172839506,-0.0027006172839506,1.0
diogenes,pslssmkate,,PSLSSmKate,unknown,red,0.44,0.21,0.23,0.9347826086956522,5.2639967412398665,51.216645325778,-45.95264858453814,1,0.9883320314948968,0.9510190018593768,0.03731302963551997,0,2.0,1.0,1.0,1.0,0.0,0.1944444444444444,-0.1944444444444444,1.0,0.0,0.0092592592592592,-0.0092592592592592,1.0
diogenes,tagrfp657,,,unknown,unknown,0.44,0.1,0.33999999999999997,0.9304347826086956,5.2639967412398665,36.85048010631791,-31.586483365078045,1,0.9883320314948968,1.6003695074712416,-0.6120374759763448,1,2.0,1.5,0.5,1.0,0.0,0.04166666666666665,-0.04166666666666665,1.0,0.0,0.0013503086419753,-0.0013503086419753,1.0
dkeima570,rtms5,,Rtms5,red,green,0.15,0.004,0.146,0.8812785388127854,26.68954389608304,43.40046002763756,-16.710916131554516,1,1.4675081043219724,0.9851788885068304,0.482329215815142,0,0.0,1.0,-1.0,0.0,0.1944444444444444,0.1666666666666666,0.02777777777777779,0.0,0.0104166666666666,0.0125385802469135,-0.0021219135802469005,1.0
egfp,dreiklang,EGFP,Dreiklang,green,unknown,0.6,0.41,0.19,0.919831223628692,11.596014753988934,16.7490962283188,-5.1530814743298645,1,0.6758524026014057,0.659482275296899,0.01637012730450671,0,2.0,1.5,0.5,1.0,0.3333333333333333,0.1388888888888889,0.19444444444444442,0.0,0.0131172839506172,0.00906635802469135,0.00405092592592585,0.0
eyfp,dreiklang,,Dreiklang,yellow,unknown,0.67,0.41,0.26000000000000006,0.9367088607594937,11.854226195681232,16.7490962283188,-4.8948700326375665,1,0.7351667299359395,0.659482275296899,0.0756844546390405,0,2.0,1.5,0.5,1.0,0.06944444444444445,0.1388888888888889,-0.06944444444444445,1.0,0.0046296296296296,0.00906635802469135,-0.00443672839506175,1.0
fold6,dreiklang,FOLD6,Dreiklang,unknown,unknown,0.73,0.41,0.32,0.8734177215189873,1.9354302350272203,16.7490962283188,-14.813665993291577,1,0.6889564715028728,0.659482275296899,0.0294741962059738,0,3.0,1.5,1.5,1.0,0.3333333333333333,0.1388888888888889,0.19444444444444442,0.0,0.0119598765432098,0.00906635802469135,0.00289351851851845,0.0
folding-reporter-gfp,dreiklang,Folding Reporter GFP,Dreiklang,green,unknown,0.72,0.41,0.31,0.9029535864978903,7.495070459028669,16.7490962283188,-9.254025769290129,1,0.7385325706492639,0.659482275296899,0.07905029535236496,0,2.0,1.5,0.5,1.0,0.3888888888888889,0.1388888888888889,0.25,0.0,0.0177469135802469,0.00906635802469135,0.008680555555555549,0.0
gfp-s65t,dreiklang,GFP (S65T),Dreiklang,green,unknown,0.64,0.41,0.23000000000000004,0.9113924050632911,5.287329200302435,16.7490962283188,-11.461767028016364,1,0.6731338343182883,0.659482275296899,0.01365155902138937,0,2.0,1.5,0.5,1.0,0.3611111111111111,0.1388888888888889,0.2222222222222222,0.0,0.015432098765432,0.00906635802469135,0.006365740740740651,0.0
gfpmut2,dreiklang,,Dreiklang,green,unknown,0.73,0.41,0.32,0.9451476793248945,4.965202373941669,16.7490962283188,-11.78389385437713,1,0.7013983100813879,0.659482275296899,0.04191603478448891,0,2.0,1.5,0.5,1.0,0.4166666666666667,0.1388888888888889,0.2777777777777778,0.0,0.0165895061728395,0.00906635802469135,0.00752314814814815,0.0
hyperfolder-yfp,dreiklang,Hyperfolder YFP,Dreiklang,yellow,unknown,0.6,0.41,0.19,0.869198312236287,5.4045296899001665,16.7490962283188,-11.344566538418633,1,0.7434078753146292,0.659482275296899,0.0839256000177302,0,2.0,1.5,0.5,1.0,0.3055555555555556,0.1388888888888889,0.16666666666666669,0.0,0.0142746913580246,0.00906635802469135,0.005208333333333251,0.0
mcerulean3,dreiklang,mCerulean3,Dreiklang,cyan,unknown,0.87,0.41,0.46,0.9324894514767933,3.160847638098579,16.7490962283188,-13.58824859022022,1,0.6393318841703642,0.659482275296899,-0.020150391126534717,1,2.0,1.5,0.5,1.0,0.0694444444444444,0.1388888888888889,-0.06944444444444449,1.0,0.0042438271604938,0.00906635802469135,-0.00482253086419755,1.0
monomeric-hyperfolder-yfp,dreiklang,Monomeric hyperfolder YFP,Dreiklang,yellow,unknown,0.62,0.41,0.21000000000000002,0.8607594936708861,8.302266327400943,16.7490962283188,-8.446829900917855,1,0.6614060355781651,0.659482275296899,0.0019237602812661736,0,3.0,1.5,1.5,1.0,0.2777777777777778,0.1388888888888889,0.1388888888888889,0.0,0.0173611111111111,0.00906635802469135,0.008294753086419752,0.0
mturquoise,dreiklang,mTurquoise,Dreiklang,cyan,unknown,0.84,0.41,0.43,0.8987341772151899,7.071648546320366,16.7490962283188,-9.677447681998432,1,0.5993911980927238,0.659482275296899,-0.06009107720417517,1,2.0,1.5,0.5,1.0,0.0694444444444444,0.1388888888888889,-0.06944444444444449,1.0,0.0046296296296296,0.00906635802469135,-0.00443672839506175,1.0
mturquoise2,dreiklang,mTurquoise2,Dreiklang,cyan,unknown,0.93,0.41,0.52,0.9535864978902954,7.004749838508629,16.7490962283188,-9.744346389810168,1,0.5267100163237356,0.659482275296899,-0.13277225897316336,1,2.0,1.5,0.5,1.0,0.0555555555555555,0.1388888888888889,-0.0833333333333334,1.0,0.0032793209876543,0.00906635802469135,-0.00578703703703705,1.0
dreiklang,mturquoise2_t203y,Dreiklang,,unknown,cyan,0.41,0.23,0.17999999999999997,0.9113924050632911,16.7490962283188,4.866948156070746,11.882148072248052,0,0.659482275296899,0.7031702439128522,-0.043687968615953254,1,1.5,2.0,-0.5,0.0,0.1388888888888889,0.3055555555555556,-0.16666666666666669,1.0,0.00906635802469135,0.0169753086419753,-0.007908950617283951,1.0
mvenus,dreiklang,,Dreiklang,yellow,unknown,0.64,0.41,0.23000000000000004,0.9240506329113924,8.526985753626517,16.7490962283188,-8.22211047469228,1,0.6912986019403701,0.659482275296899,0.031816326643471116,0,3.0,1.5,1.5,1.0,0.3055555555555556,0.1388888888888889,0.16666666666666669,0.0,0.0162037037037037,0.00906635802469135,0.00713734567901235,0.0
nowgfp,dreiklang,,Dreiklang,orange,unknown,0.76,0.41,0.35000000000000003,0.869198312236287,7.728564013110208,16.7490962283188,-9.02053221520859,1,0.8767669888870082,0.659482275296899,0.21728471359010926,0,2.0,1.5,0.5,1.0,0.0833333333333333,0.1388888888888889,-0.055555555555555594,1.0,0.0086805555555555,0.00906635802469135,-0.0003858024691358493,1.0
dreiklang,rsegfp2,Dreiklang,rsEGFP2,unknown,green,0.41,0.3,0.10999999999999999,0.926829268292683,16.7490962283188,19.4924235670019,-2.743327338683102,1,0.659482275296899,0.5935189643645874,0.06596331093231156,0,1.5,2.0,-0.5,0.0,0.1388888888888889,0.01388888888888885,0.12500000000000006,0.0,0.00906635802469135,0.0032793209876543,0.00578703703703705,0.0
dreiklang,rsfolder,Dreiklang,rsFolder,unknown,green,0.41,0.25,0.15999999999999998,0.9029535864978903,16.7490962283188,13.608141629658327,3.140954598660471,0,0.659482275296899,0.6870917030197283,-0.02760942772282937,1,1.5,2.5,-1.0,0.0,0.1388888888888889,0.4027777777777778,-0.2638888888888889,1.0,0.00906635802469135,0.0256558641975308,-0.01658950617283945,1.0
dreiklang,rsfolder2,Dreiklang,,unknown,unknown,0.41,0.23,0.17999999999999997,0.8987341772151899,16.7490962283188,6.501292062643084,10.247804165675714,0,0.659482275296899,0.6152605872730383,0.04422168802386062,0,1.5,2.0,-0.5,0.0,0.1388888888888889,0.1111111111111111,0.02777777777777779,0.0,0.00906635802469135,0.003858024691358,0.0052083333333333495,0.0
scfp3a,dreiklang,SCFP3A,Dreiklang,cyan,unknown,0.56,0.41,0.15000000000000008,0.9071729957805907,12.320871193073256,16.7490962283188,-4.428225035245543,1,0.6799727340559207,0.659482275296899,0.02049045875902178,0,3.0,1.5,1.5,1.0,0.0694444444444444,0.1388888888888889,-0.06944444444444449,1.0,0.0048225308641975,0.00906635802469135,-0.0042438271604938495,1.0
sg11,dreiklang,sg11,Dreiklang,green,unknown,0.84,0.41,0.43,0.9071729957805907,0.8391876723508233,16.7490962283188,-15.909908555967975,1,0.3423159871143031,0.659482275296899,-0.31716628818259585,1,1.0,1.5,-0.5,0.0,0.4166666666666667,0.1388888888888889,0.2777777777777778,0.0,0.0142746913580246,0.00906635802469135,0.005208333333333251,0.0
sg12,dreiklang,sg12,Dreiklang,green,unknown,0.85,0.41,0.44,0.8945147679324894,0.680750842716183,16.7490962283188,-16.068345385602615,1,0.3635704715165737,0.659482275296899,-0.2959118037803253,1,3.0,1.5,1.5,1.0,0.2777777777777778,0.1388888888888889,0.1388888888888889,0.0,0.0084876543209876,0.00906635802469135,-0.0005787037037037496,1.0
sg25,dreiklang,sg25,Dreiklang,green,unknown,0.76,0.41,0.35000000000000003,0.8945147679324894,2.122942579049703,16.7490962283188,-14.626153649269096,1,0.7579695700518932,0.659482275296899,0.09848729475499429,0,2.0,1.5,0.5,1.0,0.2777777777777778,0.1388888888888889,0.1388888888888889,0.0,0.0173611111111111,0.00906635802469135,0.008294753086419752,0.0
dreiklang,sg42,Dreiklang,sg42,unknown,blue,0.41,0.24,0.16999999999999998,0.9029535864978903,16.7490962283188,3.6134206786593697,13.135675549659428,0,0.659482275296899,0.4073786470055031,0.2521036282913959,0,1.5,2.0,-0.5,0.0,0.1388888888888889,0.4444444444444444,-0.3055555555555555,1.0,0.00906635802469135,0.0243055555555555,-0.01523919753086415,1.0
dreiklang,sg50,Dreiklang,sg50,unknown,blue,0.41,0.25,0.15999999999999998,0.8987341772151899,16.7490962283188,3.830023201236357,12.91907302708244,0,0.659482275296899,0.3852094038984007,0.27427287139849826,0,1.5,2.0,-0.5,0.0,0.1388888888888889,0.5138888888888888,-0.37499999999999994,1.0,0.00906635802469135,0.0295138888888888,-0.02044753086419745,1.0
shardonnay,dreiklang,SHardonnay,Dreiklang,yellow,unknown,0.75,0.41,0.34,0.9451476793248945,9.484217162741292,16.7490962283188,-7.264879065577507,1,0.7154842955330971,0.659482275296899,0.05600202023619816,0,2.0,1.5,0.5,1.0,0.3055555555555556,0.1388888888888889,0.16666666666666669,0.0,0.011574074074074,0.00906635802469135,0.002507716049382651,0.0
superfolder-gfp,dreiklang,Superfolder GFP,Dreiklang,green,unknown,0.65,0.41,0.24000000000000005,0.890295358649789,6.497055033161314,16.7490962283188,-10.252041195157485,1,0.7777057067523352,0.659482275296899,0.11822343145543623,0,2.0,1.5,0.5,1.0,0.4027777777777778,0.1388888888888889,0.2638888888888889,0.0,0.01678240740740735,0.00906635802469135,0.007716049382716,0.0
turquoise-gl,dreiklang,Turquoise-GL,Dreiklang,cyan,unknown,0.82,0.41,0.41,0.9029535864978903,9.058769740879038,16.7490962283188,-7.69032648743976,1,0.5904691571252658,0.659482275296899,-0.06901311817163314,1,2.5,1.5,1.0,1.0,0.0694444444444444,0.1388888888888889,-0.06944444444444449,1.0,0.00414737654320985,0.00906635802469135,-0.0049189814814815,1.0
venus,dreiklang,Venus,Dreiklang,yellow,unknown,0.57,0.41,0.15999999999999998,0.9282700421940928,0.8793968677909777,16.7490962283188,-15.86969936052782,1,0.7451504322657746,0.659482275296899,0.08566815696887564,0,3.0,1.5,1.5,1.0,0.25,0.1388888888888889,0.1111111111111111,0.0,0.0069444444444444,0.00906635802469135,-0.00212191358024695,1.0
wascfp,dreiklang,WasCFP,Dreiklang,cyan,unknown,0.85,0.41,0.44,0.9113924050632911,8.95642589697827,16.7490962283188,-7.792670331340528,1,0.9870295237928056,0.659482275296899,0.32754724849590666,0,1.0,1.5,-0.5,0.0,0.0,0.1388888888888889,-0.1388888888888889,1.0,0.0,0.00906635802469135,-0.00906635802469135,1.0
dronpa,dronpa-2,Dronpa,,green,green,0.85,0.33,0.52,0.981651376146789,13.458184503654282,32.435662037767074,-18.977477534112793,1,0.808357638942715,0.8693940627603942,-0.061036423817679264,1,2.0,2.0,0.0,,0.2638888888888889,0.0,0.2638888888888889,0.0,0.0106095679012345,9.645061728395e-05,0.010513117283950551,0.0
dronpa,kikg,Dronpa,KikG,green,unknown,0.85,0.68,0.16999999999999993,0.8071748878923767,13.458184503654282,2.300956287916807,11.157228215737476,0,0.808357638942715,0.6466813378555605,0.16167630108715447,0,2.0,3.0,-1.0,0.0,0.2638888888888889,0.3055555555555556,-0.041666666666666685,1.0,0.0106095679012345,0.013503086419753,-0.0028935185185185,1.0
dronpa,padron09,Dronpa,Padron0.9,green,unknown,0.85,0.61,0.24,0.9403669724770642,13.458184503654282,17.02978114327519,-3.5715966396209087,1,0.808357638942715,0.8674292652411658,-0.05907162629845086,1,2.0,2.0,0.0,,0.2638888888888889,0.0,0.2638888888888889,0.0,0.0106095679012345,0.0,0.0106095679012345,0.0
kikg,dronpa-2,KikG,,unknown,green,0.68,0.33,0.35000000000000003,0.8026905829596412,2.300956287916807,32.435662037767074,-30.134705749850266,1,0.6466813378555605,0.8693940627603942,-0.22271272490483374,1,3.0,2.0,1.0,1.0,0.3055555555555556,0.0,0.3055555555555556,0.0,0.013503086419753,9.645061728395e-05,0.013406635802469051,0.0
padron09,dronpa-2,Padron0.9,,unknown,green,0.61,0.33,0.27999999999999997,0.9308755760368663,17.02978114327519,32.435662037767074,-15.405880894491883,1,0.8674292652411658,0.8693940627603942,-0.0019647975192284006,1,2.0,2.0,0.0,,0.0,0.0,0.0,,0.0,9.645061728395e-05,-9.645061728395e-05,1.0
pcdronpa,dronpa-2,pcDronpa,,green,green,0.85,0.33,0.52,0.9724770642201835,32.38360257709831,32.435662037767074,-0.05205946066876521,1,0.8350587049271869,0.8693940627603942,-0.03433535783320729,1,4.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,9.645061728395e-05,-9.645061728395e-05,1.0
dsred,dsred-max,DsRed,DsRed-Max,red,red,0.68,0.41,0.2700000000000001,0.9174311926605505,3.2629403471479983,16.14905220839959,-12.88611186125159,1,0.9892743703217468,1.074401210189066,-0.08512683986731928,1,2.0,2.0,0.0,,0.4027777777777778,0.4166666666666667,-0.013888888888888895,1.0,0.01485339506172835,0.0131172839506172,0.00173611111111115,0.0
dsred,dsredm1,DsRed,DsRed.M1,red,red,0.68,0.14,0.54,0.8165137614678899,3.2629403471479983,20.764914037756963,-17.501973690608963,1,0.9892743703217468,1.63313968098036,-0.6438653106586132,1,2.0,1.0,1.0,1.0,0.4027777777777778,0.48611111111111116,-0.08333333333333337,1.0,0.01485339506172835,0.0480324074074074,-0.03317901234567905,1.0
dsred,dsredt4,DsRed,DsRed.T4,red,red,0.68,0.44,0.24000000000000005,0.9678899082568807,3.2629403471479983,8.134295115237817,-4.8713547680898195,1,0.9892743703217468,1.242628721889856,-0.25335435156810915,1,2.0,3.0,-1.0,0.0,0.4027777777777778,0.3888888888888889,0.013888888888888895,0.0,0.01485339506172835,0.0165895061728395,-0.00173611111111115,1.0
dsred,lssmorange,DsRed,LSSmOrange,red,orange,0.68,0.45,0.23000000000000004,0.820627802690583,3.2629403471479983,6.85523743400594,-3.592297086857942,1,0.9892743703217468,0.8119265963261824,0.17734777399556445,0,2.0,1.0,1.0,1.0,0.4027777777777778,0.1944444444444444,0.2083333333333334,0.0,0.01485339506172835,0.0235339506172839,-0.008680555555555549,1.0
dsred,mcherry,DsRed,mCherry,red,red,0.68,0.22,0.4600000000000001,0.8486238532110092,3.2629403471479983,16.94314914600252,-13.68020879885452,1,0.9892743703217468,1.062342743327728,-0.07306837300598112,1,2.0,2.0,0.0,,0.4027777777777778,0.3888888888888889,0.013888888888888895,0.0,0.01485339506172835,0.0204475308641975,-0.00559413580246915,1.0
dsred,mplum,DsRed,mPlum,red,red,0.68,0.1,0.5800000000000001,0.8302752293577982,3.2629403471479983,14.515144089188912,-11.252203742040914,1,0.9892743703217468,0.8724025627701283,0.11687180755161852,0,2.0,2.0,0.0,,0.4027777777777778,0.1111111111111111,0.2916666666666667,0.0,0.01485339506172835,0.0084876543209876,0.00636574074074075,0.0
dsred,mplum-e16p,DsRed,mPlum-E16P,red,red,0.68,0.14,0.54,0.8302752293577982,3.2629403471479983,33.769324950300486,-30.506384603152487,1,0.9892743703217468,0.9195235809088242,0.06975078941292256,0,2.0,2.0,0.0,,0.4027777777777778,0.3888888888888889,0.013888888888888895,0.0,0.01485339506172835,0.0169753086419753,-0.0021219135802469508,1.0
